Setup title,Transfer_EDOPE,,,,
Device ID,EDOP3_C9R6,,,,
Flags,,,,,
Remarks,,,,,
VG,IDS,IG,ICG,VDS,VCG
-1.3333,5.43505E-08,-4.2E-14,-6.8E-14,0.1,-9
-1.2444,5.60921E-08,-6.1E-14,-6.5E-14,0.1,-9
-1.1556,5.78301E-08,-5.7E-14,-6.1E-14,0.1,-9
-1.0667,5.95741E-08,-4.2E-14,-5.4E-14,0.1,-9
-0.9778,6.128E-08,-6.3E-14,-6E-14,0.1,-9
-0.8889,0.000000063,-4.1E-14,-5.7E-14,0.1,-9
-0.8,6.46742E-08,-2.9E-14,-7.7E-14,0.1,-9
-0.7111,6.63705E-08,-3.8E-14,-5.4E-14,0.1,-9
-0.6222,0.000000068,-3.9E-14,-6E-14,0.1,-9
-0.5333,6.96748E-08,-7.5E-14,-4.7E-14,0.1,-9
-0.4444,7.13179E-08,-3.6E-14,-8E-14,0.1,-9
-0.3556,7.2895E-08,-5.4E-14,-6.1E-14,0.1,-9
-0.2667,7.45328E-08,-4.3E-14,-7.6E-14,0.1,-9
-0.1778,7.61184E-08,-6.3E-14,-8.7E-14,0.1,-9
-0.0889,7.76748E-08,-6.6E-14,-6.6E-14,0.1,-9
0,7.9178E-08,-3.5E-14,-8.6E-14,0.1,-9
0.0889,8.0691E-08,-5.4E-14,-4.5E-14,0.1,-9
0.1778,8.22028E-08,-4.6E-14,-8.3E-14,0.1,-9
0.2667,8.36106E-08,-4.1E-14,-6.2E-14,0.1,-9
0.3556,8.50577E-08,-6.5E-14,-3.8E-14,0.1,-9
0.4444,8.64382E-08,-3.9E-14,-6.8E-14,0.1,-9
0.5333,8.78548E-08,-3.6E-14,-9E-14,0.1,-9
0.6222,8.92425E-08,-4.5E-14,-6.5E-14,0.1,-9
0.7111,9.05737E-08,-4.9E-14,-5.3E-14,0.1,-9
0.8,9.18849E-08,-2.7E-14,-4.6E-14,0.1,-9
0.8889,9.31573E-08,-5.3E-14,-5.7E-14,0.1,-9
0.9778,9.44273E-08,-4.8E-14,-6.9E-14,0.1,-9
1.0667,9.56316E-08,-4.1E-14,-6.3E-14,0.1,-9
1.1556,9.68339E-08,-5.4E-14,-7.6E-14,0.1,-9
1.2444,0.000000098,-4.3E-14,-6E-14,0.1,-9
1.3333,9.91408E-08,-6.8E-14,-6.4E-14,0.1,-9
1.4222,1.002835E-07,-3E-14,-6.7E-14,0.1,-9
1.5111,1.013694E-07,-2.5E-14,-6.3E-14,0.1,-9
1.6,1.024274E-07,-2E-14,-5.3E-14,0.1,-9
1.6889,1.034641E-07,-3.1E-14,-7.2E-14,0.1,-9
1.7778,1.044544E-07,-1.9E-14,-9.5E-14,0.1,-9
1.8667,1.054626E-07,-4.5E-14,-9.1E-14,0.1,-9
1.9556,1.063976E-07,-5.1E-14,-6.2E-14,0.1,-9
2.044,1.073308E-07,-5E-14,-5.8E-14,0.1,-9
2.133,1.082398E-07,-6E-14,-1.04E-13,0.1,-9
2.222,1.091421E-07,-2.4E-14,-6.5E-14,0.1,-9
2.311,0.00000011,-3.6E-14,-6.1E-14,0.1,-9
2.4,1.108743E-07,-4.9E-14,-6.1E-14,0.1,-9
2.489,1.116762E-07,-2.4E-14,-8.1E-14,0.1,-9
2.578,1.124903E-07,-3.5E-14,-6.7E-14,0.1,-9
2.667,1.132924E-07,-3.6E-14,-6.7E-14,0.1,-9
2.756,0.000000114,-3.5E-14,-7.4E-14,0.1,-9
2.844,1.14799E-07,-3.2E-14,-8E-14,0.1,-9
2.933,1.15485E-07,-4.1E-14,-7.2E-14,0.1,-9
3.022,1.16216E-07,-4.4E-14,-5.1E-14,0.1,-9
3.111,1.16911E-07,-3.1E-14,-8E-14,0.1,-9
3.2,1.17626E-07,-2.1E-14,-6.7E-14,0.1,-9
3.289,1.1825E-07,-2.9E-14,-7.1E-14,0.1,-9
3.378,1.18904E-07,-2.9E-14,-5.8E-14,0.1,-9
3.467,1.195E-07,-1.2E-14,-6.1E-14,0.1,-9
3.556,1.20099E-07,-4.7E-14,-6.7E-14,0.1,-9
3.644,1.20682E-07,-3.1E-14,-9E-14,0.1,-9
3.733,1.21265E-07,-2.7E-14,-7.8E-14,0.1,-9
3.822,1.21883E-07,-3.1E-14,-4.6E-14,0.1,-9
3.911,1.22394E-07,-3.1E-14,-6.8E-14,0.1,-9
4,1.22937E-07,-4E-14,-6.5E-14,0.1,-9
4.089,1.2344E-07,-4.5E-14,-5E-14,0.1,-9
4.178,1.23866E-07,-1.8E-14,-6.6E-14,0.1,-9
4.267,1.24381E-07,-2.8E-14,-7.3E-14,0.1,-9
4.356,1.24887E-07,-2.7E-14,-6.8E-14,0.1,-9
4.444,1.25294E-07,-2.5E-14,-7.9E-14,0.1,-9
4.533,1.25763E-07,-1.3E-14,-6.6E-14,0.1,-9
4.622,1.26205E-07,-1.9E-14,-6.5E-14,0.1,-9
4.711,1.26678E-07,-3.4E-14,-9.2E-14,0.1,-9
4.8,1.27058E-07,-3.3E-14,-7.3E-14,0.1,-9
4.889,1.27494E-07,8E-15,-7.9E-14,0.1,-9
4.978,1.27882E-07,-4E-15,-6.2E-14,0.1,-9
5.067,1.28237E-07,-1.2E-14,-5.6E-14,0.1,-9
5.156,1.28602E-07,-1E-14,-7E-14,0.1,-9
5.244,0.000000129,-3.3E-14,-1E-13,0.1,-9
5.333,1.29386E-07,6E-15,-9.7E-14,0.1,-9
5.422,1.29711E-07,-2.5E-14,-7.6E-14,0.1,-9
5.511,1.3005E-07,-1.9E-14,-7E-14,0.1,-9
5.6,1.30351E-07,-2.9E-14,-6.9E-14,0.1,-9
5.689,1.30733E-07,-2.1E-14,-7.5E-14,0.1,-9
5.778,0.000000131,-1.1E-14,-7E-14,0.1,-9
5.867,1.31333E-07,-3.8E-14,-7.8E-14,0.1,-9
5.956,1.31648E-07,-7E-15,-6.6E-14,0.1,-9
6.044,1.31921E-07,-1.37E-13,-6.5E-14,0.1,-9
6.133,1.32222E-07,-9.3E-14,-6E-14,0.1,-9
6.222,1.32466E-07,-3E-14,-7.3E-14,0.1,-9
6.311,1.32731E-07,-4.8E-14,-7.9E-14,0.1,-9
6.4,0.000000133,-6E-15,-6.9E-14,0.1,-9
6.489,1.33355E-07,7E-15,-1.03E-13,0.1,-9
6.578,1.33609E-07,-2.3E-14,-6.4E-14,0.1,-9
6.667,1.33824E-07,-8E-15,-7.4E-14,0.1,-9
6.756,1.34101E-07,-1.4E-14,-7.7E-14,0.1,-9
6.844,1.34286E-07,6E-15,-8.9E-14,0.1,-9
6.933,1.34538E-07,-5E-15,-8.8E-14,0.1,-9
7.022,1.3474E-07,1.9E-14,-7.7E-14,0.1,-9
7.111,1.34941E-07,-6E-15,-5.9E-14,0.1,-9
7.2,1.35141E-07,-7E-15,-7.8E-14,0.1,-9
7.289,1.35366E-07,1.7E-14,-6.3E-14,0.1,-9
7.378,1.35609E-07,4E-15,-6.2E-14,0.1,-9
7.467,1.35791E-07,3E-15,-8.3E-14,0.1,-9
7.556,0.000000136,1.9E-14,-7.7E-14,0.1,-9
7.644,1.36215E-07,2.1E-14,-7.1E-14,0.1,-9
7.733,1.3627E-07,1.6E-14,-7.8E-14,0.1,-9
7.822,1.36479E-07,9E-15,-4.3E-14,0.1,-9
7.911,1.36696E-07,2E-15,-7E-14,0.1,-9
8,1.36851E-07,1.4E-14,-6.8E-14,0.1,-9
-8,3.0957E-10,-2.34E-13,3.5E-13,0.1,-6
-7.911,3.7432E-10,-1.52E-13,2.18E-13,0.1,-6
-7.822,4.351E-10,-1.28E-13,1.59E-13,0.1,-6
-7.733,5.0225E-10,-1.27E-13,1.24E-13,0.1,-6
-7.644,5.7291E-10,-1.03E-13,7.7E-14,0.1,-6
-7.556,6.5302E-10,-1.12E-13,9E-14,0.1,-6
-7.467,7.4238E-10,-8.9E-14,4.4E-14,0.1,-6
-7.378,8.3881E-10,-9.2E-14,7.1E-14,0.1,-6
-7.289,9.4835E-10,-9.3E-14,4.9E-14,0.1,-6
-7.2,1.07029E-09,-1.11E-13,4.7E-14,0.1,-6
-7.111,1.20499E-09,-9.7E-14,3.6E-14,0.1,-6
-7.022,1.35593E-09,-8.9E-14,1.3E-14,0.1,-6
-6.933,1.51768E-09,-8.7E-14,-3E-15,0.1,-6
-6.844,1.69764E-09,-7.2E-14,6E-15,0.1,-6
-6.756,1.88939E-09,-8.3E-14,9E-15,0.1,-6
-6.667,2.11103E-09,-7E-14,2.1E-14,0.1,-6
-6.578,2.34949E-09,-8E-14,1.5E-14,0.1,-6
-6.489,2.60436E-09,-6.9E-14,-2E-14,0.1,-6
-6.4,2.8897E-09,-5.6E-14,-6E-15,0.1,-6
-6.311,3.19651E-09,-6.2E-14,-1E-15,0.1,-6
-6.222,3.53421E-09,-7.1E-14,-1.3E-14,0.1,-6
-6.133,3.90155E-09,-7.2E-14,-2.6E-14,0.1,-6
-6.044,4.29057E-09,-8.6E-14,-1E-14,0.1,-6
-5.956,4.72076E-09,-7.4E-14,-1.2E-14,0.1,-6
-5.867,5.18609E-09,-6.5E-14,-2E-14,0.1,-6
-5.778,5.69521E-09,-5.8E-14,-1.5E-14,0.1,-6
-5.689,6.24192E-09,-8.8E-14,-1.3E-14,0.1,-6
-5.6,6.81912E-09,-7.2E-14,-1.1E-14,0.1,-6
-5.511,7.45131E-09,-7.3E-14,-1.1E-14,0.1,-6
-5.422,8.13636E-09,-6.4E-14,-1E-15,0.1,-6
-5.333,8.85406E-09,-7E-14,-2.1E-14,0.1,-6
-5.244,9.63441E-09,-7.5E-14,-3.9E-14,0.1,-6
-5.156,1.046187E-08,-7.5E-14,-2.9E-14,0.1,-6
-5.067,1.13263E-08,-4.4E-14,-1.8E-14,0.1,-6
-4.978,1.22798E-08,-8E-14,-4.7E-14,0.1,-6
-4.889,1.32759E-08,-4.5E-14,-9E-15,0.1,-6
-4.8,1.43456E-08,-7.2E-14,-3.4E-14,0.1,-6
-4.711,1.54817E-08,-5E-14,-2.5E-14,0.1,-6
-4.622,1.66769E-08,-6.1E-14,-3.2E-14,0.1,-6
-4.533,1.79329E-08,-2.7E-14,-1.6E-14,0.1,-6
-4.444,1.9287E-08,-8.6E-14,-2.7E-14,0.1,-6
-4.356,2.06801E-08,-8.1E-14,-3.8E-14,0.1,-6
-4.267,2.21439E-08,-6.4E-14,-4.1E-14,0.1,-6
-4.178,2.369E-08,-6.9E-14,-3.9E-14,0.1,-6
-4.089,2.53002E-08,-6.8E-14,-4.2E-14,0.1,-6
-4,0.000000027,-5.4E-14,-2.5E-14,0.1,-6
-3.911,2.87807E-08,-4.5E-14,-2.6E-14,0.1,-6
-3.822,3.06597E-08,-6.5E-14,-3E-14,0.1,-6
-3.733,3.25717E-08,-6.4E-14,-2.3E-14,0.1,-6
-3.644,3.45649E-08,-7.1E-14,-4.3E-14,0.1,-6
-3.556,3.66417E-08,-5.8E-14,-4.6E-14,0.1,-6
-3.467,3.88362E-08,-6E-14,-4.8E-14,0.1,-6
-3.378,4.10509E-08,-3.6E-14,-1.6E-14,0.1,-6
-3.289,4.3379E-08,-4.9E-14,-4.9E-14,0.1,-6
-3.2,4.57982E-08,-6.9E-14,-1.7E-14,0.1,-6
-3.111,4.82933E-08,-5.2E-14,-2.7E-14,0.1,-6
-3.022,5.08592E-08,-5.4E-14,-3.6E-14,0.1,-6
-2.933,5.34719E-08,-5.8E-14,-3.1E-14,0.1,-6
-2.844,5.62123E-08,-4.4E-14,-2.4E-14,0.1,-6
-2.756,0.000000059,-5.8E-14,-6.7E-14,0.1,-6
-2.667,6.17924E-08,-4.6E-14,-3.2E-14,0.1,-6
-2.578,6.47262E-08,-4.7E-14,-5.2E-14,0.1,-6
-2.489,6.77131E-08,-7.6E-14,-6.4E-14,0.1,-6
-2.4,7.07386E-08,-4.9E-14,-5.4E-14,0.1,-6
-2.311,7.39048E-08,-5.1E-14,-5.4E-14,0.1,-6
-2.222,7.70854E-08,-6.2E-14,-2.2E-14,0.1,-6
-2.133,8.03201E-08,-5.5E-14,-3.1E-14,0.1,-6
-2.044,8.36158E-08,-7.2E-14,-2.6E-14,0.1,-6
-1.9556,8.68702E-08,-5.4E-14,-4.3E-14,0.1,-6
-1.8667,9.02464E-08,-4.8E-14,-6.2E-14,0.1,-6
-1.7778,9.37358E-08,-5E-14,-3.6E-14,0.1,-6
-1.6889,9.72139E-08,-5.7E-14,-5.2E-14,0.1,-6
-1.6,1.006852E-07,-5.4E-14,-6.2E-14,0.1,-6
-1.5111,1.0422E-07,-3.3E-14,-2.1E-14,0.1,-6
-1.4222,1.07789E-07,-4.2E-14,-3.6E-14,0.1,-6
-1.3333,1.113555E-07,-6.5E-14,-7.3E-14,0.1,-6
-1.2444,1.14945E-07,-5.6E-14,-4.7E-14,0.1,-6
-1.1556,1.18605E-07,-4.9E-14,-8E-14,0.1,-6
-1.0667,1.22289E-07,-5.9E-14,-3.3E-14,0.1,-6
-0.9778,1.25924E-07,-6.6E-14,-3.5E-14,0.1,-6
-0.8889,1.29617E-07,-4.2E-14,-5E-14,0.1,-6
-0.8,1.33347E-07,-5.1E-14,-4.2E-14,0.1,-6
-0.7111,0.000000137,-3.9E-14,-4.3E-14,0.1,-6
-0.6222,1.40724E-07,-3.6E-14,-3.1E-14,0.1,-6
-0.5333,1.44435E-07,-5.6E-14,-4E-14,0.1,-6
-0.4444,1.48086E-07,-6.4E-14,-3.4E-14,0.1,-6
-0.3556,1.5176E-07,-6.6E-14,-6.3E-14,0.1,-6
-0.2667,1.55327E-07,-5E-14,-5.7E-14,0.1,-6
-0.1778,0.000000159,-5.2E-14,-4.4E-14,0.1,-6
-0.0889,1.626E-07,-4.3E-14,-2.5E-14,0.1,-6
0,1.66149E-07,-4.9E-14,-5.6E-14,0.1,-6
0.0889,1.69756E-07,-4.5E-14,-4.9E-14,0.1,-6
0.1778,1.73333E-07,-4.5E-14,-5.1E-14,0.1,-6
0.2667,1.76885E-07,-4.6E-14,-5.2E-14,0.1,-6
0.3556,1.80347E-07,-4.8E-14,-8.2E-14,0.1,-6
0.4444,1.83787E-07,-6.3E-14,-4.5E-14,0.1,-6
0.5333,1.87222E-07,-5.6E-14,-3.8E-14,0.1,-6
0.6222,1.9059E-07,-6.3E-14,-2.3E-14,0.1,-6
0.7111,1.93944E-07,-4.5E-14,-4.1E-14,0.1,-6
0.8,1.97225E-07,-3.5E-14,-4.8E-14,0.1,-6
0.8889,2.00496E-07,-5E-14,-4E-14,0.1,-6
0.9778,2.03699E-07,-3.9E-14,-4E-14,0.1,-6
1.0667,2.06866E-07,-4.3E-14,-4.9E-14,0.1,-6
1.1556,2.09914E-07,-4.7E-14,-5.7E-14,0.1,-6
1.2444,0.000000213,-5.4E-14,-5.7E-14,0.1,-6
1.3333,0.000000216,-4E-14,-6.8E-14,0.1,-6
1.4222,0.000000219,-2.5E-14,-4.9E-14,0.1,-6
1.5111,2.2189E-07,-7.5E-14,-5.9E-14,0.1,-6
1.6,2.24808E-07,-2.9E-14,-7.1E-14,0.1,-6
1.6889,2.27642E-07,-5.2E-14,-4E-14,0.1,-6
1.7778,2.30427E-07,-6.6E-14,-5.1E-14,0.1,-6
1.8667,2.33238E-07,-2.7E-14,-6.3E-14,0.1,-6
1.9556,2.35837E-07,-4.2E-14,-3.9E-14,0.1,-6
2.044,2.38489E-07,-4.7E-14,-5.5E-14,0.1,-6
2.133,2.41097E-07,-4.6E-14,-3.2E-14,0.1,-6
2.222,2.43665E-07,-2.3E-14,-5.2E-14,0.1,-6
2.311,0.000000246,-4.9E-14,-7.3E-14,0.1,-6
2.4,2.48477E-07,-1.8E-14,-4.9E-14,0.1,-6
2.489,2.50922E-07,-3.3E-14,-5.9E-14,0.1,-6
2.578,2.53251E-07,-3.4E-14,-6.5E-14,0.1,-6
2.667,2.5554E-07,-3.6E-14,-6.8E-14,0.1,-6
2.756,2.57759E-07,-2.4E-14,-5.6E-14,0.1,-6
2.844,2.59857E-07,-5.1E-14,-5.5E-14,0.1,-6
2.933,0.000000262,-4.6E-14,-6E-14,0.1,-6
3.022,2.64174E-07,-5E-14,-7.7E-14,0.1,-6
3.111,2.6608E-07,-3.6E-14,-7.4E-14,0.1,-6
3.2,2.68162E-07,-3.9E-14,-5E-14,0.1,-6
3.289,2.70117E-07,-1.4E-14,-5.5E-14,0.1,-6
3.378,0.000000272,-3.9E-14,-6.1E-14,0.1,-6
3.467,0.000000274,-2.9E-14,-4E-14,0.1,-6
3.556,2.75834E-07,-4.1E-14,-5.8E-14,0.1,-6
3.644,2.77697E-07,-2.2E-14,-6.4E-14,0.1,-6
3.733,2.79404E-07,-3.7E-14,-6.2E-14,0.1,-6
3.822,2.81151E-07,-4.8E-14,-4.7E-14,0.1,-6
3.911,2.82841E-07,-2.3E-14,-6E-14,0.1,-6
4,2.8446E-07,-4.3E-14,-5E-14,0.1,-6
4.089,0.000000286,-3.3E-14,-7.2E-14,0.1,-6
4.178,2.8758E-07,-1.2E-14,-5.9E-14,0.1,-6
4.267,2.89246E-07,-3E-14,-7.3E-14,0.1,-6
4.356,2.9069E-07,-2.9E-14,-6E-14,0.1,-6
4.444,2.92181E-07,-2.3E-14,-8.3E-14,0.1,-6
4.533,2.93573E-07,-1.8E-14,-5.2E-14,0.1,-6
4.622,0.000000295,-4.2E-14,-6E-14,0.1,-6
4.711,2.9643E-07,-4E-14,-8.5E-14,0.1,-6
4.8,2.97673E-07,0,-5.3E-14,0.1,-6
4.889,0.000000299,-2.8E-14,-3.7E-14,0.1,-6
4.978,3.00267E-07,-3E-14,-7.2E-14,0.1,-6
5.067,3.01572E-07,-2.3E-14,-6.3E-14,0.1,-6
5.156,3.02855E-07,-1.8E-14,-6.1E-14,0.1,-6
5.244,0.000000304,-2.6E-14,-5.6E-14,0.1,-6
5.333,3.05147E-07,-6E-15,-6.6E-14,0.1,-6
5.422,3.06314E-07,-1.4E-14,-7.3E-14,0.1,-6
5.511,3.07446E-07,-4E-15,-5.5E-14,0.1,-6
5.6,3.08505E-07,-2.2E-14,-8.1E-14,0.1,-6
5.689,3.09635E-07,-7E-15,-4.7E-14,0.1,-6
5.778,3.10711E-07,-2.3E-14,-7.1E-14,0.1,-6
5.867,3.11716E-07,-1.5E-14,-8.7E-14,0.1,-6
5.956,3.12684E-07,-2.3E-14,-4.5E-14,0.1,-6
6.044,3.13728E-07,1E-14,-7.1E-14,0.1,-6
6.133,3.14634E-07,6E-15,-5.5E-14,0.1,-6
6.222,3.1563E-07,1E-15,-4.9E-14,0.1,-6
6.311,3.16466E-07,2E-15,-5E-14,0.1,-6
6.4,3.17435E-07,-5E-15,-5.1E-14,0.1,-6
6.489,3.18366E-07,-3E-15,-5.6E-14,0.1,-6
6.578,3.19294E-07,-1.3E-14,-6.5E-14,0.1,-6
6.667,3.20121E-07,-1.2E-14,-5.7E-14,0.1,-6
6.756,3.20892E-07,-2.2E-14,-7.9E-14,0.1,-6
6.844,3.21697E-07,-3E-15,-6.7E-14,0.1,-6
6.933,3.22513E-07,0,-7.9E-14,0.1,-6
7.022,3.23266E-07,-9E-15,-6.1E-14,0.1,-6
7.111,3.24073E-07,-1.5E-14,-7E-14,0.1,-6
7.2,3.24674E-07,-1.1E-14,-6.3E-14,0.1,-6
7.289,3.25366E-07,-1.9E-14,-7.6E-14,0.1,-6
7.378,3.26064E-07,1.3E-14,-5.6E-14,0.1,-6
7.467,3.26746E-07,1.3E-14,-7.1E-14,0.1,-6
7.556,3.27378E-07,3E-15,-6.3E-14,0.1,-6
7.644,0.000000328,-1.4E-14,-8.1E-14,0.1,-6
7.733,3.28705E-07,1.4E-14,-6.1E-14,0.1,-6
7.822,3.29219E-07,-6E-15,-7.1E-14,0.1,-6
7.911,3.29813E-07,6E-15,-7.1E-14,0.1,-6
8,3.30259E-07,8E-15,-6.5E-14,0.1,-6
-8,7.1247E-10,-2.39E-13,5.23E-13,0.1,-3
-7.911,8.4734E-10,-8.6E-14,4.29E-13,0.1,-3
-7.822,0.000000001,5.5E-14,2.22E-13,0.1,-3
-7.733,1.10013E-09,-4.5E-14,1.08E-13,0.1,-3
-7.644,1.24232E-09,-1.48E-13,1.3E-14,0.1,-3
-7.556,1.39464E-09,-2.51E-13,2.6E-14,0.1,-3
-7.467,1.56649E-09,-1.26E-13,1.23E-13,0.1,-3
-7.378,1.75208E-09,-8.9E-14,4.2E-14,0.1,-3
-7.289,0.000000002,-1.06E-13,4.7E-14,0.1,-3
-7.2,2.18826E-09,-3.7E-14,9.7E-14,0.1,-3
-7.111,2.43402E-09,1.8E-14,2.39E-13,0.1,-3
-7.022,2.70373E-09,-9E-14,-5.9E-14,0.1,-3
-6.933,0.000000003,-1.46E-13,3.7E-14,0.1,-3
-6.844,3.32694E-09,-1.38E-13,-4.8E-14,0.1,-3
-6.756,3.67022E-09,-7.8E-14,1.3E-14,0.1,-3
-6.667,4.05663E-09,-8.4E-14,1.1E-14,0.1,-3
-6.578,4.47013E-09,-7.6E-14,1.8E-14,0.1,-3
-6.489,4.9216E-09,-5.9E-14,3.9E-14,0.1,-3
-6.4,5.41204E-09,-7.1E-14,2.4E-14,0.1,-3
-6.311,5.94816E-09,-7.6E-14,-4E-15,0.1,-3
-6.222,6.51888E-09,-6E-14,-2E-14,0.1,-3
-6.133,7.14676E-09,-7.8E-14,9E-15,0.1,-3
-6.044,7.80165E-09,-7.1E-14,-4E-15,0.1,-3
-5.956,8.5151E-09,-9.2E-14,1.4E-14,0.1,-3
-5.867,9.30137E-09,-6.8E-14,0,0.1,-3
-5.778,1.012958E-08,-1.02E-13,-4E-15,0.1,-3
-5.689,0.000000011,-4.1E-14,-1.2E-14,0.1,-3
-5.6,0.000000012,-7E-14,-3.5E-14,0.1,-3
-5.511,0.000000013,-6.9E-14,1E-15,0.1,-3
-5.422,1.40722E-08,-7.5E-14,-2.1E-14,0.1,-3
-5.333,1.52435E-08,-6.4E-14,-1E-14,0.1,-3
-5.244,1.64939E-08,-7.2E-14,-4E-15,0.1,-3
-5.156,1.77879E-08,-5.3E-14,-2.5E-14,0.1,-3
-5.067,1.92018E-08,-5E-14,-2.5E-14,0.1,-3
-4.978,2.06755E-08,-7.7E-14,-4.5E-14,0.1,-3
-4.889,2.22708E-08,-3.7E-14,-1.1E-14,0.1,-3
-4.8,2.39119E-08,-7.5E-14,-2.1E-14,0.1,-3
-4.711,2.56749E-08,-6.9E-14,-3.9E-14,0.1,-3
-4.622,2.75428E-08,-6.6E-14,-3.5E-14,0.1,-3
-4.533,2.94765E-08,-4.4E-14,-3E-14,0.1,-3
-4.444,3.15464E-08,-5.1E-14,-1.2E-14,0.1,-3
-4.356,3.36831E-08,-6.8E-14,-2.9E-14,0.1,-3
-4.267,0.000000036,-6.3E-14,-2E-14,0.1,-3
-4.178,3.83429E-08,-5.5E-14,-1.9E-14,0.1,-3
-4.089,4.08305E-08,-5.4E-14,-3.3E-14,0.1,-3
-4,4.34413E-08,-5.2E-14,-2.4E-14,0.1,-3
-3.911,4.618E-08,-5.7E-14,-2.9E-14,0.1,-3
-3.822,0.000000049,-5.9E-14,-9E-15,0.1,-3
-3.733,5.19468E-08,-6.6E-14,-4E-14,0.1,-3
-3.644,0.000000055,-5.1E-14,-3.2E-14,0.1,-3
-3.556,5.82376E-08,-6.8E-14,-2.7E-14,0.1,-3
-3.467,6.15378E-08,-5.2E-14,-2.7E-14,0.1,-3
-3.378,0.000000065,-3.9E-14,4E-15,0.1,-3
-3.289,6.85505E-08,-7.3E-14,-3E-14,0.1,-3
-3.2,7.22837E-08,-7.9E-14,-2.8E-14,0.1,-3
-3.111,7.60926E-08,-5.7E-14,-2E-14,0.1,-3
-3.022,8.00698E-08,-7E-14,-2.8E-14,0.1,-3
-2.933,8.41204E-08,-7.8E-14,-2.3E-14,0.1,-3
-2.844,8.83749E-08,-6.8E-14,-3.5E-14,0.1,-3
-2.756,9.26112E-08,-6.6E-14,-2.4E-14,0.1,-3
-2.667,9.70855E-08,-6.4E-14,-9E-15,0.1,-3
-2.578,1.016373E-07,-6.8E-14,-5E-14,0.1,-3
-2.489,1.06307E-07,-7.1E-14,-5.1E-14,0.1,-3
-2.4,1.111041E-07,-4E-14,-3.2E-14,0.1,-3
-2.311,0.000000116,-6E-14,-4.9E-14,0.1,-3
-2.222,0.000000121,-8.1E-14,-2.8E-14,0.1,-3
-2.133,1.26202E-07,-4.1E-14,-3.8E-14,0.1,-3
-2.044,1.31461E-07,-6.5E-14,-5.2E-14,0.1,-3
-1.9556,1.36695E-07,-3.9E-14,-4.4E-14,0.1,-3
-1.8667,1.42203E-07,-6.3E-14,-4.5E-14,0.1,-3
-1.7778,1.47909E-07,-7.9E-14,-5.4E-14,0.1,-3
-1.6889,1.53522E-07,-4.5E-14,-5E-14,0.1,-3
-1.6,1.59266E-07,-3.7E-14,-3.3E-14,0.1,-3
-1.5111,1.65153E-07,-5.9E-14,-4.7E-14,0.1,-3
-1.4222,1.7107E-07,-6.7E-14,-3.9E-14,0.1,-3
-1.3333,1.77082E-07,-7.9E-14,-3.5E-14,0.1,-3
-1.2444,1.83168E-07,-5.7E-14,-2.7E-14,0.1,-3
-1.1556,1.8926E-07,-5.2E-14,-5.5E-14,0.1,-3
-1.0667,1.9553E-07,-5.4E-14,-3.2E-14,0.1,-3
-0.9778,2.01803E-07,-2.7E-14,-3.5E-14,0.1,-3
-0.8889,2.08185E-07,-3.4E-14,-4.9E-14,0.1,-3
-0.8,2.14509E-07,-8.8E-14,-5.1E-14,0.1,-3
-0.7111,0.000000221,-5.9E-14,-4.6E-14,0.1,-3
-0.6222,2.27547E-07,-5.9E-14,-4.2E-14,0.1,-3
-0.5333,0.000000234,-5.5E-14,-1.6E-14,0.1,-3
-0.4444,2.40583E-07,-4E-14,-4E-14,0.1,-3
-0.3556,2.47151E-07,-5.5E-14,-4.8E-14,0.1,-3
-0.2667,2.53822E-07,-3.5E-14,-6.8E-14,0.1,-3
-0.1778,2.60445E-07,-4.8E-14,-6.5E-14,0.1,-3
-0.0889,2.67082E-07,-7.2E-14,-4.5E-14,0.1,-3
0,2.73635E-07,-4.5E-14,-5.4E-14,0.1,-3
0.0889,2.80311E-07,-6.7E-14,-5.8E-14,0.1,-3
0.1778,0.000000287,-4E-14,-5.2E-14,0.1,-3
0.2667,2.9364E-07,-3E-14,-6.9E-14,0.1,-3
0.3556,3.0025E-07,-6.5E-14,-3.8E-14,0.1,-3
0.4444,3.06782E-07,-6.3E-14,-4.1E-14,0.1,-3
0.5333,3.13358E-07,-5.2E-14,-4.6E-14,0.1,-3
0.6222,3.1983E-07,-7.5E-14,-2.7E-14,0.1,-3
0.7111,3.26421E-07,-5E-14,-3.6E-14,0.1,-3
0.8,0.000000333,-5E-14,-4.9E-14,0.1,-3
0.8889,3.39441E-07,-2.6E-14,-3.9E-14,0.1,-3
0.9778,3.45797E-07,-4.2E-14,-6.2E-14,0.1,-3
1.0667,3.52116E-07,-3.8E-14,-4.5E-14,0.1,-3
1.1556,3.58379E-07,-4.8E-14,-3.2E-14,0.1,-3
1.2444,3.6456E-07,-4.9E-14,-4.8E-14,0.1,-3
1.3333,3.70719E-07,-3.8E-14,-6.4E-14,0.1,-3
1.4222,3.76902E-07,-5.4E-14,-6.2E-14,0.1,-3
1.5111,0.000000383,-4.6E-14,-4.8E-14,0.1,-3
1.6,3.8893E-07,-5.6E-14,-5.3E-14,0.1,-3
1.6889,3.94742E-07,-4.1E-14,-6.4E-14,0.1,-3
1.7778,4.00687E-07,-6.1E-14,-4.4E-14,0.1,-3
1.8667,4.0639E-07,-2.8E-14,-7.6E-14,0.1,-3
1.9556,4.12155E-07,-4.5E-14,-6.5E-14,0.1,-3
2.044,4.1769E-07,-3.6E-14,-4.8E-14,0.1,-3
